instructions_key_resp_3.keys,instructions_key_resp_3.rt,participant ID,date,expName,psychopyVersion,OS,frameRate,cal_mouse_start.x,cal_mouse_start.y,cal_mouse_start.leftButton,cal_mouse_start.midButton,cal_mouse_start.rightButton,cal_mouse_start.time,cal_mouse_start.clicked_name,mouse_cal_end_2.x,mouse_cal_end_2.y,mouse_cal_end_2.leftButton,mouse_cal_end_2.midButton,mouse_cal_end_2.rightButton,mouse_cal_end_2.time,mouse_cal_end_2.clicked_name,instructions_key_resp.keys,instructions_key_resp.rt,instructions_key_resp_2.keys,instructions_key_resp_2.rt,mouse_startx.x,mouse_startx.y,mouse_startx.leftButton,mouse_startx.midButton,mouse_startx.rightButton,mouse_startx.time,mouse_startx.clicked_name,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,loop_spatial.thisRepN,loop_spatial.thisTrialN,loop_spatial.thisN,loop_spatial.thisIndex,loop_spatial.ran,key_resp.keys,key_resp.rt,key_resp_6.keys,key_resp_11.keys,key_resp_9.keys,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,durations,disp,start,rand,jitter,display,spatial,temporal,x_loc,box_loc,top_hg_loc,bottom_hg_loc,ystartdistractor1,ystartdistractor2,ystarttarget,xstartdistractor1,xstartdistractor2,durationsdistractor1,durationsdistractor2,jitterdistractor1,jitterdistractor2,dispdistractor1,dispdistractor2
space,1.364,1,2022-11-04_16h40.15.729,RRcb_task,2022.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2022-11-04_16h40.15.729,RRcb_task,2022.2.4,Win32,59.95203837,-206,-2,1,0,0,0.824,c_start_x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2022-11-04_16h40.15.729,RRcb_task,2022.2.4,Win32,59.95203837,,,,,,,,200,0,1,0,0,0.645,c_end_x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2022-11-04_16h40.15.729,RRcb_task,2022.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2022-11-04_16h40.15.729,RRcb_task,2022.2.4,Win32,59.95203837,,,,,,,,,,,,,,,space,1.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2022-11-04_16h40.15.729,RRcb_task,2022.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,space,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2022-11-04_16h40.15.729,RRcb_task,2022.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,-811,-437,1,0,0,1.347,startx,-189,-441,1,0,0,0.915,polygon,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2022-11-04_16h40.15.729,RRcb_task,2022.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.69,,,,0,0,0,3,1,1.75,600,-400,0.140329976,300,line,1,0,,,,,100,-100,0,-200,-300,0,0,17.5,37.5,35,75
,,1,2022-11-04_16h40.15.729,RRcb_task,2022.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,-806,-437,1,0,0,0.812,startx,98,-427,1,0,0,0.782,polygon,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
